0;0.327953;20
0;0.351548;20
2;0.351548;20
0;0.360347;20
2;0.360347;20
2;0.360347;20
2;0.360347;20
0;0.492484;20
2;0.492484;20
0;0.547664;20
0;0.550079;19.98
2;0.550079;19.98
2;0.550079;19.98
2;0.550079;19.98
2;0.550079;19.98
2;0.550079;19.98
2;0.550079;19.98
2;0.550079;19.98
2;0.550079;19.98
0;0.561343;19.98
2;0.561343;19.96
0;0.617715;19.96
2;0.617715;19.96
2;0.617715;19.96
2;0.617715;19.96
2;0.617715;19.96
2;0.617715;19.96
2;0.617715;19.96
2;0.617715;19.96
2;0.617715;19.96
0;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9401
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9201
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.9002
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8803
2;0.627221;19.8604
2;0.627221;19.8604
2;0.627221;19.8604
2;0.627221;19.8604
2;0.627221;19.8604
2;0.627221;19.8604
2;0.627221;19.8604
2;0.627221;19.8604
2;0.627221;19.8604
0;0.627312;19.8604
2;0.627312;19.8406
2;0.627312;19.8406
2;0.627312;19.8406
2;0.627312;19.8406
2;0.627312;19.8406
2;0.627312;19.8406
2;0.627312;19.8406
2;0.627312;19.8406
0;0.630938;19.8406
2;0.630938;19.8406
0;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8207
2;0.632723;19.8009
2;0.632723;19.8009
2;0.632723;19.8009
2;0.632723;19.8009
2;0.632723;19.8009
0;0.63795;19.8009
2;0.63795;19.8009
2;0.63795;19.8009
2;0.63795;19.8009
2;0.63795;19.8009
2;0.63795;19.7811
2;0.63795;19.7811
0;0.645606;19.7811
2;0.645606;19.7811
2;0.645606;19.7811
2;0.645606;19.7811
2;0.645606;19.7811
2;0.645606;19.7811
2;0.645606;19.7811
2;0.645606;19.7811
2;0.645606;19.7613
2;0.645606;19.7613
2;0.645606;19.7613
2;0.645606;19.7613
2;0.645606;19.7613
0;0.647922;19.7613
2;0.647922;19.7613
2;0.647922;19.7613
2;0.647922;19.7613
2;0.647922;19.7613
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7416
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7218
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.7021
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6824
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.6627
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.643
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6234
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.6038
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5842
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.5646
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.545
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.5255
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
2;0.647922;19.506
0;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.4864
2;0.649513;19.467
2;0.649513;19.467
2;0.649513;19.467
2;0.649513;19.467
2;0.649513;19.467
2;0.649513;19.467
2;0.649513;19.467
2;0.649513;19.467
